Número de Registro,NIT Productor SDV,Nombre Comercial,Nombre Técnico,Partida Arancelaria,Fecha de Aprobacion,Fecha de Vencimiento
202110250086214,800006854,MOBILITY:CAL MOBIL SCOOTER LOG/CAL MOBIL VERIF SCOOTER/EMBLEM VICTORY DA /CAL TAP LT TRAS LHRH BOMBER 250/CAL EMBLEMA VICTORY 2021/CAL BLACK LINE/CAL EMBLEMA VICTORY NGM/CAL TANKPAD VENOM/CAL LAT RIN BOLD PRO,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 09:02:30 AM,10/28/2022 12:00:00 AM
202110250086226,900800050,CAL GUARDB  LAT RH  NG   ONE 2019    CAL GUARDB  LAT  LH  NG ONE 2019    CAL TAPA LT TRAS SUP RH ROJA ONE 2019    CAL TAPA LT TRAS SUP LH ROJA ONE 2019,CALCOMANIA DECORATIVA ADHESIVA PARA MOTO,4908909000,10/28/2021 09:04:54 AM,10/28/2022 12:00:00 AM
202110250086239,860013704,CRYOMIG,MEZCLA DE PROTECCION PARA SOLDADURA,3824999900,10/26/2021 09:49:46 AM,10/26/2022 12:00:00 AM
202110250086355,860006853,POLYSTAB E-400,ESTABILIZANTE LIQUIDO DE BUTIL ESTAÑO Y AZUFRE,3812399000,10/27/2021 04:40:18 PM,10/27/2022 12:00:00 AM
202110250086357,860006853,CARBOFLEX DOP,Ortoftalato de di octilo,2917320000,10/27/2021 04:36:41 PM,10/27/2022 12:00:00 AM
202110250086404,93365729,PANTALON DRIL FEMENINO TEJIDO PLANO  98%  ALGODON 2% ELASTOMERO,PANTALON DRIL  FEMENINO TEJIDO PLANO  98%  ALGODON 2% ELASTOMERO,6204620000,10/28/2021 04:41:49 PM,10/28/2022 12:00:00 AM
202110250086406,901003420,SILLIN SPORT ES-KS,SILLIN SPORT ES-KS,8714101000,10/28/2021 08:31:50 AM,10/28/2022 12:00:00 AM
202110250086407,901003420,SILLIN TVS APACHE 200 4V DEL			Q,SILLIN TVS APACHE 200 4V DEL,8714101000,10/28/2021 08:52:11 AM,10/28/2022 12:00:00 AM
202110250086408,900114108,BOLSA DE PAPEL KRAFT VARIOS TAMAÑOS,BOLSA DE PAPEL KRAFT  TAMAÑOS ENTRE 1/4 Y 35 LIBRAS,4819400000,10/28/2021 09:29:27 AM,10/28/2022 12:00:00 AM
202110250086409,93365729,PANTALON DRIL HOMBRE TEJIDO PLANO 98% ALGODON 2% ELASTOMERO,PANTALON DRIL HOMBRE TEJIDO PLANO 98% ALGODON 2% ELASTOMERO,6203429000,10/28/2021 04:22:53 PM,10/28/2022 12:00:00 AM
202110250086410,900098348,UPS POTENCIA 61 A 90 KVA VOLTAJE DE ENTRADA 208/120 VOLTIOS,DISPOSITIVO DE ALIMENTACION ELECTRICA ININTERRUMPIDA,8504401000,10/26/2021 10:09:47 AM,10/26/2022 12:00:00 AM
202110250086411,900098348,UPS POTENCIA 36 A 60 KVA VOLTAJE DE ENTRADA 208/120 VOLTIOS,DISPOSITIVO DE ALIMENTACION ELECTRICA ININTERRUMPIDA,8504401000,10/26/2021 10:08:08 AM,10/26/2022 12:00:00 AM
202110250086412,900098348,UPS POTENCIA 21 A 35 KVA VOLTAJE DE ENTRADA 208/120 VOLTIOS,DISPOSITIVO DE ALIMENTACION ELECTRICA ININTERRUMPIDA,8504401000,10/26/2021 10:06:16 AM,10/26/2022 12:00:00 AM
202110250086413,900098348,UPS POTENCIA 10 A 20 KVA VOLTAJE DE ENTRADA 208/120 VOLTIOS,DISPOSITIVO DE ALIMENTACION ELECTRICA ININTERRUMPIDA,8504401000,10/26/2021 10:04:20 AM,10/26/2022 12:00:00 AM
202110250086414,900098348,UPS POTENCIA 160 KVA VOlTAJE DE ENTRADA 208/120 VOLTIOS,DISPOSITIVO DE ALIMENTACION ELECTRICA ININTERRUMPIDA,8504401000,10/26/2021 10:02:59 AM,10/26/2022 12:00:00 AM
202110250086419,800031074,GORRA DURA MARINERO SUBOFICIAL ARMADA NACIONAL,GORRA DURA MARINERO SUBOFICIAL ARMADA NACIONAL TEJIDO PLANO DIAGONAL 2X2 100% POLIESTER (MATERIA PRIMA PRINCIPAL),6505009000,10/26/2021 10:58:31 AM,10/26/2022 12:00:00 AM
202110250086434,800006854,MOBILITY:CAL LAT RIN RJ BOLD/CAL TAPA LAT SUP LH RH BOLD PRO/CAL CUB M LH RH BOLD PRO/CAL CARENJ SUP RH BOLD PRO /CAL CARENJ SUP LH BOLD PRO/CAL LAT CARENAJE RH BOLD PRO/CAL LAT CARENAJE LH BOLD PRO,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:59:23 AM,10/28/2022 12:00:00 AM
202110250086435,800006854,MOBILITY: CAL LAT PISO INF RH BOLD PRO /CAL LAT PISO INF LH BOLD PRO/CAL TAPA LAT INF RH BOLD PRO /CAL TAPA LAT INF LH BOLD PRO/CAL CUBIERTA CENTRAL LH RH BOLD PRO/CAL CUB M LH RH VD BOLD/CAL CARENJ SUP RH VD BOLD,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:56:04 AM,10/28/2022 12:00:00 AM
202110250086436,800006854,MOBILITY: CAL CARENJ SUP LH VD BOLD/CAL LAT CARENAJE RH VD BOLD/CAL LAT CARENAJE LH VD BOLD/CAL LAT PISO INF RH VD BOLD/CAL LAT PISO INF LH VD BOLD/CAL TAPA LAT INF RH VD BOLD/CAL TAPA LAT INF LH VD BOLD,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:52:59 AM,10/28/2022 12:00:00 AM
202110250086437,800006854,MOBILITY: CAL CUB M LH RH RJ BOLD/CAL CARENJ SUP LH RJ BOLD/CAL CARENJ SUP RH RJ BOLD/CAL LAT CARENAJE RH RJ BOLD/CAL LAT CARENAJE LH RJ BOLD/CAL LAT PISO INF RH RJ BOLD /CAL LAT PISO INF LH RJ BOLD/CAL TAPA LAT INF RH RJ BOLD/CAL TAPA LAT INF LH RJ,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:49:28 AM,10/28/2022 12:00:00 AM
202110250086438,800006854,MOBILITY : CAL TANQ TRAS LH GR BENLL TNT150I/CAL TANQ TRAS RH GR BENLL TNT150I /CAL ENFOC SUP LH GR BENLL TNT150I/CAL ENFOC INF LH GR BENLL TNT150I/CAL ENFOC SUP RH GR BENLL TNT150I /CAL ENFOC INF RH GR BENLL TNT150I/CAL COLA LAT LH GR BENLL TNT150I,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:44:39 AM,10/28/2022 12:00:00 AM
202110250086439,800006854,MOBILITY : CAL COLA LAT RH GR BENLL TNT150I/CAL TAPA LAT RH CAMO MRX125 /CAL TAPA LAT LH CAMO MRX125/CAL ENF TANQ RH CAMO MRX125/CAL ENF INF RH CAMO MRX125/CAL ENF TANQ LH CAMO MRX125/21007487/CAL ENF INF LH CAMO MRX125,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:41:42 AM,10/28/2022 12:00:00 AM
202110250086440,800006854,MOBILITY : CAL ENF TANQ LH CAMO MRX150/CAL ENF INF LH CAMO MRX150/CAL LAT ENF TANQ RH CAMO MRX150/CAL ENF INF RH CAMO MRX150/CAL TAPA RH CAMO MRX150/CAL TAPA DEL RH CAMO MRX150/CAL TAPA LH CAMO MRX150,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:38:30 AM,10/28/2022 12:00:00 AM
202110250086441,800006854,MOBILITY : CAL TAPA DEL LH CAMO MRX150/CAL BOMBER CONNECT/CAL TAP LAT RH LH GR BENLL TNT150/CAL EMBLEMA LOG VICTORY 2021/CAL TAPA LAT LR RJ BOMB 125/CAL TANQ CENT DEL AM BOMB 125/CAL TANQ CENT TRAS AM BOMB 125,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:35:06 AM,10/28/2022 12:00:00 AM
202110250086442,800006854,MOBILITY : CAL CENT GUARDABRR AM BOMB 125/CAL TANQ CENT DEL RJ BOMB 125/CAL TANQ CENT TRAS RJ BOMB 125/CAL CENT GUARDABRR RJ BOMB 125/CAL TANQ CENT DEL BL BOMB 125/CAL TANQ CENT TRAS BOMB BL 125/CAL CENT GUARDABRR BL BOMB 125,CALCOMANIA DECORATIVA ADHESIVA AUTOMOTRIZ,4908909000,10/28/2021 08:31:18 AM,10/28/2022 12:00:00 AM
202110250086443,890900943,FLEX EVOLUTION,AK125FLEX EIII,9801100000,10/26/2021 10:01:07 AM,10/26/2022 12:00:00 AM
202110260085334,890903310,POLIESTER SATURADO,POLIESTER SATURADO,3907990000,11/02/2021 04:11:52 PM,11/02/2022 12:00:00 AM
202110260085336,890903310,ALQUIDAN,RESINA ALQUIDICA,3907500000,11/02/2021 04:16:24 PM,11/02/2022 12:00:00 AM
202110260086417,900858974,HANDSAVER DOMINAR GT,HANDSAVER DOMINAR SS,8714109000,10/28/2021 09:18:53 AM,10/28/2022 12:00:00 AM
202110260086456,900709781,MANUAL PROPIETARIO Y GARANTÍA GN125 G,MANUAL DE PROPIETARIO Y GARANTÍA,4901999000,10/29/2021 10:03:45 AM,10/29/2022 12:00:00 AM
202110260086460,890903310,EMUVINIL,COPOLIMERO DE ACETATO DE VINILO,3905210000,11/02/2021 08:29:41 AM,11/02/2022 12:00:00 AM
202110260086462,890903310,Andepox,Resinas epóxicas,3907309000,11/02/2021 04:21:39 PM,11/02/2022 12:00:00 AM
202110260086463,900164838,PARRILLA Y DRYBAG DOM,PARRILLA Y DRYBAG DOM,8714109000,10/28/2021 11:01:28 AM,10/28/2022 12:00:00 AM
202110260086466,890903310,ADHESAN,DISPERSION ACUOSA DE POLI (ACETATO DE VINILO),3905120000,11/02/2021 08:33:57 AM,11/02/2022 12:00:00 AM
202110260086467,810004818,RAMAL ELÉCTRICO ONE USB,JUEGO DE CABLES PARA SISTEMAS ELECTRICOS DE MOTOCICLETAS,8544300000,10/27/2021 10:31:25 AM,10/27/2022 12:00:00 AM
202110260086469,900164838,CUPULA DOM,CUPULA DOM,8714109000,10/28/2021 11:21:14 AM,10/28/2022 12:00:00 AM
202110260086473,900450642,CHAQUETA TRAJE DE AVANZADA POLIESTER 100% TEJIDO DE PUNTO,CHAQUETA TRAJE DE AVANZADA POLIESTER 100% TEJIDO DE PUNTO,6101909000,10/26/2021 12:00:00 AM,10/26/2022 12:00:00 AM
202110260086474,900450642,CAMISA TRAJE DE AVANZADA 65% POLIESTER 35% ALGODON TEJIDO RIPSTOP,CAMISA TRAJE DE AVANZADA 65% POLIESTER 35% ALGODON TEJIDO RIPSTOP,6106200000,10/26/2021 12:00:00 AM,10/26/2022 12:00:00 AM
202110260086475,900164838,SOPORTE CELULAR (PN007075-CKD),SOPORTE CELULAR (PN007075-CKD),8714109000,10/28/2021 03:20:04 PM,10/28/2022 12:00:00 AM
202110260086476,800031074,TAPAGORRA PARA GORRA NAVAL MASCULINA,TAPAGORRA PARA GORRA NAVAL MASCULINA ARMADA NACIONAL DE COLOMBIA TEJIDO PLANO DIAGONAL 2X2 100% POLIESTER,6507000000,10/27/2021 04:32:59 PM,10/27/2022 12:00:00 AM
202110260086477,800031074,GORRA DE FAENA O PATO,GORRA DE FAENA CADETE ESCUELA ARMADA NACIONAL 100% POLIESTER TEJIDO PLANO,6505009000,10/27/2021 04:30:33 PM,10/27/2022 12:00:00 AM
202110260086478,900164838,PROTECTOR FAROLA DOM. SS (PN005649-CKD),PROTECTOR FAROLA DOM. SS (PN005649-CKD),8714109000,10/28/2021 03:34:16 PM,10/28/2022 12:00:00 AM
202110260086483,890300546,Fabuloso limpiador multiusos,Limpiador multiusos,3402200000,10/27/2021 11:37:17 AM,12/31/2021 12:00:00 AM
202110260086487,93365729,CORBATA PARA HOMBRE  100% POLIESTER. TEJIDO PLANO,CORBATA PARA HOMBRE 100% POLIESTER. TEJIDO PLANO,6215200000,10/29/2021 09:00:58 AM,10/29/2022 12:00:00 AM
202110270086285,804010334,TORNILLO DE BLOQUEO (ADVANCED PEDIATRICO),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 09:58:45 AM,10/29/2022 12:00:00 AM
202110270086368,804010334,GANCHO LAMINAR ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:06:29 AM,10/29/2022 12:00:00 AM
202110270086371,804010334,TORNILLO POLIAXIAL DE REDUCCION,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:08:07 AM,10/29/2022 12:00:00 AM
202110270086422,804010334,TORNILLO POLIAXIAL ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:09:39 AM,10/29/2022 12:00:00 AM
202110270086424,804010334,GANCHO PEDICULAR ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:11:07 AM,10/29/2022 12:00:00 AM
202110270086428,804010334,TORNILLO MONOAXIAL (ANDES),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:12:52 AM,10/29/2022 12:00:00 AM
202110270086448,804010334,BARRA TRANSVERSA ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:18:18 AM,10/29/2022 12:00:00 AM
202110270086454,804010334,CONECTOR TRANSVERSO ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:25:27 AM,10/29/2022 12:00:00 AM
202110270086458,890301960,PROPALBRISTOL COLORES (AZUL,CARTULINA SIN RECUBRIR PARA USO ESCOLAR Y DE OFICINA DE PESO 150 G/M2 EN ROLLOS,4802559000,10/30/2021 04:13:58 PM,10/30/2022 12:00:00 AM
202110270086488,93365729,CAMISA PARA DAMA  ALGODON 65% POLIESTER 35%. TEJIDO PLANO,CAMISA PARA DAMA  ALGODON 65% POLIESTER 35%. TEJIDO PLANO,6206300000,10/30/2021 04:04:47 PM,10/30/2022 12:00:00 AM
202110270086489,93365729,UNIFORME MASCULINO EN TEJIDO PLANO COMPUEST POR CAMISA Y PANTALON 65% POLIESTER 35% ALGODON.,UNIFORME MASCULINO EN TEJIDO PLANO COMPUEST POR CAMISA Y PANTALON 65% POLIESTER 35% ALGODON.,6203230000,10/30/2021 03:45:41 PM,10/30/2022 12:00:00 AM
202110270086490,93365729,UNIFORME FEMENINO EN TEJIDO PLANO COMPUESTO DE CAMISA Y PANTALON  65% POLIESTER 35% ALGODON,UNIFORME FEMENINO EN TEJIDO PLANO COMPUESTO DE CAMISA Y PANTALON  65% POLIESTER 35% ALGODON,6204230000,10/30/2021 03:30:41 PM,10/30/2022 12:00:00 AM
202110270086491,93365729,UNIFORME MASCULINO EN TEJIDO PLANO COMPUESTO POR CAMISA Y PANTALON 100% POLIESTER,UNIFORME MASCULINO EN TEJIDO PLANO COMPUEST0 POR CAMISA Y PANTALON 100% POLIESTER .,6203230000,10/30/2021 12:55:55 PM,10/30/2022 12:00:00 AM
202110270086492,93365729,PANTALONETA DEPORTIVA MASCULINA 100% POLIESTER. TEJIDO PUNTO.,PANTALONETA DEPORTIVA MASCULINA 100% POLIESTER. TEJIDO PUNTO.,6114300000,10/30/2021 12:15:36 PM,10/30/2022 12:00:00 AM
202110270086496,811046226,JGO CAUCHOS PARRILLA 150BR MP,JGO CAUCHOS PARRILLA 150BR MP,4016100000,10/27/2021 04:44:29 PM,10/27/2022 12:00:00 AM
202110270086503,804010334,CONECTORES LATERALES ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:32:01 AM,10/29/2022 12:00:00 AM
202110270086504,804010334,CUERPO INTERVERTEBRAL DxL,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:40:12 AM,10/29/2022 12:00:00 AM
202110270086506,804010334,RÓTULA,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:44:11 AM,10/29/2022 12:00:00 AM
202110270086507,804010334,PIN DE SCHANZ,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:47:03 AM,10/29/2022 12:00:00 AM
202110270086508,804010334,BARRA LONGITUDINAL 6,ARTICULOS Y APARATOS DE ORTOPEDIA PARA FRACTURAS,9021102000,10/29/2021 10:48:51 AM,10/29/2022 12:00:00 AM
202110270086509,804010334,TORNILLO DE BLOQUEO (ADVANCED),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:50:21 AM,10/29/2022 12:00:00 AM
202110270086510,804010334,TORNILLO MONOAXIAL (ADVANCED),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:52:48 AM,10/29/2022 12:00:00 AM
202110270086511,804010334,PLACA TORAXICA Y TORACOLUMBAR,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 10:56:09 AM,10/29/2022 12:00:00 AM
202110270086515,810004818,RAMAL ELÉCTRICO ONE,JUEGO DE CABLES PARA SISTEMAS ELECTRICOS DE MOTOCICLETAS,8544300000,10/28/2021 11:52:31 AM,10/28/2022 12:00:00 AM
202110270086518,810004818,RAMAL ELECTRICO ADVANCE AHO,JUEGO DE CABLES PARA SISTEMAS ELECTRICOS DE MOTOCICLETAS,8544300000,10/28/2021 11:51:13 AM,10/28/2022 12:00:00 AM
202110270086531,890301960,PROPALBRISTOL BLANCO de 150 GRS/M2 en HOJAS,Cartulina sin recubrir para uso escolar y de oficina de peso 150 g/m2 en hojas,4802579000,10/30/2021 11:59:49 AM,10/30/2022 12:00:00 AM
202110280086067,900388600,BATERIA AUTOMOTRIZ DE PLOMO 12 VOLTIOS SIN CARGA,ACUMULADORES ELECTRICOS DE PLOMO 12 VOLTIOS,8507100000,10/28/2021 11:54:07 AM,10/28/2022 12:00:00 AM
202110280086210,890801451,MASCARA FARO PULSAR 200NS,MASCARA DE FARO PULSAR 200NS FABRICADA EN PLÁSTICO PARA MOTOCICLETAS,8714109000,10/29/2021 01:20:00 PM,10/29/2022 12:00:00 AM
202110280086425,804010334,TORNILLO GANCHO PEDICULAR ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:23:11 PM,10/29/2022 12:00:00 AM
202110280086433,890903310,TEXILAN - ALCOSPERSE,POLIACRILATO DE SODIO,3906902900,10/28/2021 09:17:11 AM,10/28/2022 12:00:00 AM
202110280086445,804010334,TORNILLO MONOAXIAL REDUCCION (ANDES),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:26:04 PM,10/29/2022 12:00:00 AM
202110280086501,804010334,CONECTOR TRANSVERSO AJUSTABLE ANDES,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:27:59 PM,10/29/2022 12:00:00 AM
202110280086548,900568704,CORBATA PARA CABALLERO,CORBATA PARA CABALLERO EN TEJIDO PLANO POLIESTER 100%,6215200000,11/04/2021 08:22:29 AM,11/04/2022 12:00:00 AM
202110280086549,93365729,SOBRECAMA   100%  ALGODON TEJIDO PLANO,SOBRECAMA   100%  ALGODON TEJIDO PLANO,6302310000,11/04/2021 08:19:15 AM,11/04/2022 12:00:00 AM
202110280086567,890903474,Lona para llantas de Nylon 6,Napa tramada elaborada con hilados de alta tenacidad de Nylon (Poliamida 6,5902101000,11/03/2021 02:36:01 PM,11/03/2022 12:00:00 AM
202110280086570,804010334,MALLA CILÍNDRICA RV D x L,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:30:10 PM,10/29/2022 12:00:00 AM
202110280086572,804010334,ANILLO,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:31:38 PM,10/29/2022 12:00:00 AM
202110280086573,804010334,TORNILLO  RV,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:43:09 PM,10/29/2022 12:00:00 AM
202110280086574,804010334,TORNILLO POLIAXIAL SPEED,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,10/29/2021 04:35:02 PM,10/29/2022 12:00:00 AM
202110290085248,900339129,SOBRETAPA LIQUIDO DE FRENO,SOBRETAPA LIQUIDO DE FRENO,8714109000,10/30/2021 08:47:17 AM,10/30/2022 12:00:00 AM
202110290086453,93365729,PANTALON FORMAL FEMENINO   TEJIDO PLANO 65% POLIESTER,PANTALON FORMAL FEMENINO   TEJIDO PLANO 65% POLIESTER,6204630000,11/05/2021 12:24:54 PM,11/05/2022 12:00:00 AM
202110290086519,900339129,GUARDACADENA,GUARDACADENA PARA MOTO,8714109000,10/30/2021 09:15:18 AM,10/30/2022 12:00:00 AM
202110290086585,830119276,CAMISETA TIPO POLO PARA DAMA,CAMISETA TIPO POLO PARA DAMA EN TEJIDO DE PUNTO 100% POLIESTER,6106200000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086586,830119276,PANTALON JEAN PARA DAMA.,PANTALON JEAN PARA DAMA EN TEJIDO PLANO 100% ALGODON.,6204320000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086587,830119276,GABAN PARA DAMA,GABAN PARA DAMA EN TEJIDO PLANO 100% ALGODON,6202120000,10/29/2021 12:00:00 AM,12/31/2021 12:00:00 AM
202110290086588,830119276,PAÑOLETA,PAÑOLETA EN TEJIDO PLANO 100% POLIESTER.,6214300000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086589,830119276,CHAQUETA PARA HOMBRE TEJIDO PLANO,CHAQUETA PARA HOMBRE TEJIDO PLANO,6203330000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086590,830119276,CHAQUETA PARA DAMA TEJIDO PLANO,CHAQUETA PARA DAMA EN TEJ. PLANO 100% POLIESTER,6204330000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086591,830119276,FALDA,FALDA PARA DAMA EN TEJIDO PLANO 100% POLIESTER,6204530000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086592,830119276,PANTALON JEAN PARA HOMBRE EN TEJIDO PLANO ALGODON 100%,PANTALON JEAN PARA HOMBRE EN TEJIDO PLANO ALGODON 100%,6203421000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086595,830119276,VESTIDO DAMA,VESTIDO DAMA EN TEJIDO PLANO 100% POLIESTER.,6204430000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086596,830119276,CHAQUETA JEAN MASCULINA,CHAQUETA MASCULINA EN JEAN TEJ. PLANO 100% ALGODON,6203320000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086597,830119276,CHAQUETA JEAN FEMENINA,CHAQUETA JEAN FEMENINA EN TEJ. PLANO 100% ALGODON.,6204320000,10/29/2021 12:00:00 AM,10/29/2022 12:00:00 AM
202110290086602,900339129,PROTECTOR MOTOR,PROTECTOR DE MOTOR DE MOTOCICLETA,8714109000,10/30/2021 09:25:44 AM,10/30/2022 12:00:00 AM
202110290086606,804010334,TORNILLO POLIAXIAL(ADVANCED),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,11/02/2021 08:29:01 AM,11/02/2022 12:00:00 AM
202110290086608,900339129,PROTECTOR MOTOR FZ15,PROTECTOR DE MOTOR PARA MOTOCICLETA,8714109000,10/30/2021 01:08:12 PM,10/30/2022 12:00:00 AM
202110290086609,804010334,TORNILLO POLIAXIAL DE REDUCCION SPEED (ADVANCED),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,11/02/2021 08:30:45 AM,11/02/2022 12:00:00 AM
202110290086610,804010334,TORNILLO POLIAXIAL DE REDUCCION (ADVANCED),ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,11/02/2021 08:31:56 AM,11/02/2022 12:00:00 AM
202110290086612,804010334,CONECTOR ILIACO ADVANCED,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,11/02/2021 08:33:30 AM,11/02/2022 12:00:00 AM
202110290086613,804010334,BARRA CERVODORSAL ADVANCED PEDIATRICO,ARTICULOS Y APARATOS DE ORTOPEDIA PARA FRACTURAS,9021102000,11/02/2021 08:36:54 AM,11/02/2022 12:00:00 AM
202110290086614,900215324,CINTURON MULTIPROPOSITOS COLOR NEGRO,CINTURON REATA 100% NYLON,6217100000,11/04/2021 11:15:10 AM,11/04/2022 12:00:00 AM
202110290086617,804010334,TORNILLO OCCIPITAL INFINITY,ARTICULOS Y APARATOS DE ORTOPEDIA O PARA FRACTURAS,9021102000,11/02/2021 08:38:31 AM,11/02/2022 12:00:00 AM
202110290086618,804010334,BARRA CERVODORSAL INFINITY,ARTICULOS Y APARATOS DE ORTOPEDIA PARA FRACTURAS,9021102000,11/02/2021 08:39:54 AM,11/02/2022 12:00:00 AM
202110290086619,93365729,PANTALON FORMAL MASCULINO    TEJIDO PLANO 65% POLIESTER,PANTALON FORMAL MASCULINO    TEJIDO PLANO 65% POLIESTER,6203430000,11/04/2021 10:59:58 AM,11/04/2022 12:00:00 AM
202110290086620,804010334,BARRA LONGITUDINAL CERVICAL INFINITY,ARTICULOS Y APARATOS DE ORTOPEDIA PARA FRACTURAS,9021102000,11/02/2021 08:41:11 AM,11/02/2022 12:00:00 AM
202110290086621,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de control y protección 8PT - Línea,8537109000,10/30/2021 09:38:52 AM,10/30/2022 12:00:00 AM
202110290086625,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de control y protección 8PT  - Trafo,8537109000,10/30/2021 09:37:00 AM,10/30/2022 12:00:00 AM
202110290086626,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de control y protección 8PT  - Reactor,8537109000,10/30/2021 09:34:11 AM,10/30/2022 12:00:00 AM
202110290086627,860031028,Tablero de control y protección de electricidad menor a 1000 V.,Celda de control y protección 8PT - Generador,8537109000,10/30/2021 09:28:45 AM,10/30/2022 12:00:00 AM
202110290086628,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de control y protección 8PT - Controlador,8537109000,10/30/2021 09:26:24 AM,10/30/2022 12:00:00 AM
202110290086629,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de distribución 8PT - DC,8537109000,10/30/2021 09:23:53 AM,10/30/2022 12:00:00 AM
202110290086630,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de distribución 8PT - AC,8537109000,10/30/2021 09:05:49 AM,10/30/2022 12:00:00 AM
202110290086631,860031028,Tablero de control y protección de electricidad menor a 1000 v,Celda de distribución 8PT - AC/DC,8537109000,10/30/2021 09:51:10 AM,10/30/2022 12:00:00 AM
202110290086632,860031028,Tablero de control y protección de electricidad menor a 1000 v,Tablero baja tensión 8MF,8537109000,10/30/2021 09:00:37 AM,10/30/2022 12:00:00 AM
202110290086635,860031028,ARMARIO SIN CABLEADO ELECTRICO,ARMARIO SIN CABLEADO ELECTRICO TIPO 8MH,8538100000,10/30/2021 08:55:58 AM,10/30/2022 12:00:00 AM
